req_len,is_post,num_params,special_chars,sql_count,xss_count,trav_count,alpha_count,digit_count,non_ascii
481.0,0.0,6.0,31.0,1.0,0.0,0.0,319.0,48.0,0.0
769.0,0.0,19.0,67.0,1.0,0.0,0.0,527.0,81.0,0.0
642.0,0.0,11.0,46.0,1.0,0.0,0.0,437.0,61.0,0.0
510.0,0.0,6.0,33.0,1.0,0.0,0.0,320.0,74.0,0.0
516.0,0.0,7.0,36.0,1.0,0.0,0.0,346.0,51.0,0.0
543.0,0.0,9.0,40.0,2.0,0.0,0.0,361.0,57.0,0.0
595.0,0.0,9.0,44.0,1.0,0.0,0.0,376.0,89.0,0.0
833.0,1.0,19.0,63.0,1.0,0.0,0.0,577.0,89.0,0.0
575.0,0.0,11.0,48.0,1.0,0.0,0.0,372.0,69.0,0.0
560.0,0.0,11.0,44.0,1.0,0.0,0.0,380.0,52.0,0.0
495.0,0.0,6.0,32.0,1.0,0.0,0.0,320.0,57.0,0.0
603.0,0.0,9.0,45.0,2.0,0.0,0.0,384.0,90.0,0.0
752.0,0.0,19.0,62.0,1.0,0.0,0.0,512.0,87.0,0.0
621.0,0.0,11.0,48.0,1.0,0.0,0.0,403.0,86.0,0.0
634.0,1.0,7.0,45.0,1.0,0.0,0.0,423.0,70.0,0.0
829.0,1.0,19.0,63.0,1.0,0.0,0.0,568.0,93.0,0.0
749.0,0.0,19.0,64.0,1.0,0.0,0.0,504.0,93.0,0.0
650.0,1.0,7.0,45.0,1.0,0.0,0.0,423.0,86.0,0.0
605.0,0.0,11.0,55.0,4.0,0.0,0.0,398.0,65.0,0.0
513.0,0.0,6.0,34.0,1.0,0.0,0.0,346.0,48.0,0.0
821.0,1.0,19.0,61.0,1.0,0.0,0.0,568.0,86.0,0.0
568.0,0.0,11.0,44.0,1.0,0.0,0.0,388.0,53.0,0.0
521.0,0.0,6.0,34.0,1.0,0.0,0.0,352.0,50.0,0.0
819.0,1.0,19.0,63.0,1.0,0.0,0.0,552.0,103.0,0.0
828.0,1.0,19.0,64.0,1.0,0.0,0.0,572.0,90.0,0.0
589.0,0.0,7.0,43.0,1.0,0.0,0.0,366.0,96.0,0.0
516.0,0.0,6.0,34.0,1.0,0.0,0.0,348.0,48.0,0.0
640.0,1.0,11.0,45.0,1.0,0.0,0.0,442.0,57.0,0.0
575.0,0.0,11.0,45.0,1.0,0.0,0.0,389.0,55.0,0.0
754.0,0.0,19.0,61.0,1.0,0.0,0.0,522.0,79.0,0.0
582.0,1.0,7.0,35.0,1.0,0.0,0.0,405.0,46.0,0.0
742.0,0.0,19.0,60.0,1.0,0.0,0.0,503.0,89.0,0.0
638.0,0.0,11.0,44.0,1.0,0.0,0.0,437.0,59.0,0.0
851.0,1.0,19.0,66.0,1.0,0.0,0.0,566.0,115.0,0.0
766.0,0.0,19.0,65.0,1.0,0.0,0.0,526.0,86.0,0.0
506.0,0.0,6.0,33.0,1.0,0.0,0.0,339.0,49.0,0.0
756.0,0.0,19.0,61.0,1.0,0.0,0.0,518.0,87.0,0.0
547.0,0.0,9.0,40.0,2.0,0.0,0.0,366.0,56.0,0.0
630.0,1.0,11.0,43.0,1.0,0.0,0.0,441.0,50.0,0.0
767.0,0.0,19.0,64.0,1.0,0.0,0.0,523.0,88.0,0.0
753.0,0.0,19.0,64.0,1.0,0.0,0.0,506.0,91.0,0.0
707.0,1.0,11.0,53.0,1.0,0.0,0.0,467.0,91.0,0.0
635.0,1.0,11.0,45.0,1.0,0.0,0.0,435.0,59.0,0.0
537.0,0.0,9.0,39.0,2.0,0.0,0.0,358.0,57.0,0.0
816.0,1.0,19.0,64.0,1.0,0.0,0.0,553.0,97.0,0.0
486.0,0.0,6.0,31.0,1.0,0.0,0.0,324.0,47.0,0.0
827.0,1.0,19.0,65.0,1.0,0.0,0.0,565.0,92.0,0.0
571.0,0.0,7.0,47.0,2.0,0.0,0.0,362.0,75.0,0.0
539.0,0.0,9.0,39.0,2.0,0.0,0.0,360.0,55.0,0.0
816.0,1.0,19.0,65.0,1.0,0.0,0.0,554.0,95.0,0.0
754.0,0.0,19.0,64.0,1.0,0.0,0.0,511.0,90.0,0.0
825.0,1.0,19.0,63.0,1.0,0.0,0.0,566.0,92.0,0.0
541.0,0.0,9.0,39.0,2.0,0.0,0.0,367.0,50.0,0.0
635.0,1.0,11.0,43.0,1.0,0.0,0.0,434.0,62.0,0.0
571.0,0.0,11.0,45.0,1.0,0.0,0.0,376.0,64.0,0.0
640.0,1.0,11.0,44.0,1.0,0.0,0.0,436.0,61.0,0.0
602.0,0.0,11.0,52.0,2.0,0.0,0.0,392.0,72.0,0.0
683.0,1.0,9.0,47.0,2.0,0.0,0.0,450.0,88.0,0.0
820.0,1.0,19.0,65.0,1.0,0.0,0.0,560.0,93.0,0.0
571.0,0.0,11.0,44.0,1.0,0.0,0.0,386.0,55.0,0.0
764.0,0.0,19.0,62.0,1.0,0.0,0.0,524.0,87.0,0.0
806.0,1.0,19.0,63.0,1.0,0.0,0.0,546.0,97.0,0.0
827.0,1.0,19.0,64.0,2.0,0.0,0.0,556.0,100.0,0.0
864.0,1.0,19.0,70.0,1.0,0.0,0.0,594.0,98.0,0.0
865.0,1.0,19.0,70.0,1.0,0.0,0.0,576.0,117.0,0.0
570.0,0.0,11.0,43.0,1.0,0.0,0.0,386.0,58.0,0.0
487.0,0.0,6.0,31.0,1.0,0.0,0.0,324.0,47.0,0.0
878.0,1.0,19.0,73.0,1.0,0.0,0.0,586.0,119.0,0.0
525.0,0.0,6.0,35.0,1.0,0.0,0.0,353.0,53.0,0.0
733.0,0.0,19.0,61.0,1.0,0.0,0.0,495.0,89.0,0.0
761.0,0.0,19.0,65.0,1.0,0.0,0.0,514.0,91.0,0.0
739.0,0.0,19.0,64.0,1.0,0.0,0.0,494.0,91.0,0.0
830.0,1.0,19.0,63.0,1.0,0.0,0.0,569.0,93.0,0.0
592.0,0.0,9.0,54.0,3.0,0.0,0.0,372.0,80.0,0.0
577.0,0.0,11.0,44.0,1.0,0.0,0.0,391.0,59.0,0.0
823.0,1.0,19.0,63.0,1.0,0.0,0.0,554.0,101.0,0.0
567.0,0.0,11.0,43.0,1.0,0.0,0.0,389.0,52.0,0.0
885.0,1.0,19.0,77.0,4.0,0.0,0.0,596.0,100.0,0.0
829.0,1.0,19.0,64.0,1.0,0.0,0.0,574.0,88.0,0.0
751.0,0.0,19.0,63.0,1.0,0.0,0.0,502.0,96.0,0.0
661.0,1.0,11.0,45.0,2.0,0.0,0.0,455.0,59.0,0.0
686.0,1.0,11.0,48.0,1.0,0.0,0.0,456.0,85.0,0.0
500.0,0.0,6.0,33.0,1.0,0.0,0.0,328.0,56.0,0.0
790.0,0.0,19.0,71.0,1.0,0.0,0.0,527.0,103.0,0.0
836.0,1.0,19.0,61.0,1.0,0.0,0.0,573.0,95.0,0.0
633.0,0.0,11.0,62.0,2.0,0.0,0.0,399.0,86.0,0.0
568.0,0.0,11.0,44.0,1.0,0.0,0.0,391.0,49.0,0.0
489.0,0.0,6.0,32.0,1.0,0.0,0.0,324.0,50.0,0.0
783.0,0.0,19.0,61.0,1.0,0.0,0.0,542.0,86.0,0.0
827.0,1.0,19.0,62.0,1.0,0.0,0.0,567.0,92.0,0.0
528.0,0.0,6.0,34.0,1.0,0.0,0.0,360.0,51.0,0.0
673.0,1.0,9.0,52.0,5.0,0.0,0.0,442.0,75.0,0.0
633.0,1.0,11.0,43.0,1.0,0.0,0.0,438.0,56.0,0.0
512.0,0.0,6.0,33.0,1.0,0.0,0.0,330.0,66.0,0.0
490.0,0.0,6.0,32.0,1.0,0.0,0.0,328.0,45.0,0.0
761.0,0.0,19.0,63.0,1.0,0.0,0.0,516.0,90.0,0.0
895.0,1.0,19.0,68.0,3.0,0.0,0.0,610.0,103.0,0.0
521.0,0.0,6.0,35.0,1.0,0.0,0.0,345.0,54.0,0.0
641.0,0.0,11.0,49.0,3.0,0.0,0.0,431.0,63.0,0.0
574.0,0.0,11.0,47.0,1.0,0.0,0.0,395.0,49.0,0.0
818.0,1.0,19.0,63.0,1.0,0.0,0.0,565.0,88.0,0.0
507.0,0.0,6.0,33.0,1.0,0.0,0.0,342.0,49.0,0.0
506.0,0.0,6.0,32.0,1.0,0.0,0.0,345.0,46.0,0.0
609.0,0.0,7.0,43.0,1.0,0.0,0.0,388.0,93.0,0.0
514.0,0.0,6.0,35.0,1.0,0.0,0.0,345.0,50.0,0.0
679.0,1.0,11.0,47.0,1.0,0.0,0.0,448.0,87.0,0.0
823.0,0.0,19.0,70.0,1.0,0.0,0.0,555.0,104.0,0.0
597.0,0.0,7.0,50.0,2.0,0.0,0.0,383.0,77.0,0.0
1395.0,1.0,19.0,169.0,1.0,0.0,0.0,636.0,482.0,0.0
747.0,0.0,19.0,63.0,1.0,0.0,0.0,508.0,85.0,0.0
670.0,1.0,11.0,53.0,2.0,0.0,0.0,441.0,75.0,0.0
835.0,1.0,19.0,62.0,1.0,0.0,0.0,572.0,97.0,0.0
819.0,1.0,19.0,61.0,1.0,0.0,0.0,561.0,94.0,0.0
781.0,0.0,19.0,65.0,1.0,0.0,0.0,532.0,91.0,0.0
800.0,1.0,19.0,60.0,1.0,0.0,0.0,554.0,86.0,0.0
584.0,0.0,11.0,47.0,1.0,0.0,0.0,392.0,58.0,0.0
1067.0,0.0,7.0,144.0,1.0,0.0,0.0,395.0,443.0,0.0
633.0,1.0,11.0,43.0,1.0,0.0,0.0,440.0,54.0,0.0
874.0,1.0,19.0,71.0,1.0,0.0,0.0,574.0,128.0,0.0
863.0,1.0,19.0,73.0,1.0,0.0,0.0,585.0,104.0,0.0
643.0,0.0,11.0,54.0,1.0,0.0,0.0,409.0,94.0,0.0
831.0,1.0,19.0,64.0,1.0,0.0,0.0,569.0,94.0,0.0
611.0,0.0,9.0,57.0,3.0,0.0,0.0,381.0,87.0,0.0
634.0,0.0,11.0,44.0,1.0,0.0,0.0,434.0,58.0,0.0
821.0,1.0,19.0,61.0,1.0,0.0,0.0,562.0,93.0,0.0
515.0,0.0,7.0,36.0,1.0,0.0,0.0,346.0,50.0,0.0
853.0,1.0,19.0,66.0,1.0,0.0,0.0,586.0,93.0,0.0
745.0,0.0,19.0,63.0,1.0,0.0,0.0,504.0,87.0,0.0
866.0,1.0,19.0,64.0,1.0,0.0,0.0,596.0,98.0,0.0
631.0,1.0,11.0,43.0,1.0,0.0,0.0,434.0,58.0,0.0
1189.0,1.0,11.0,152.0,1.0,0.0,0.0,484.0,455.0,0.0
825.0,1.0,19.0,65.0,1.0,0.0,0.0,560.0,98.0,0.0
822.0,1.0,19.0,62.0,1.0,0.0,0.0,561.0,98.0,0.0
825.0,1.0,19.0,61.0,1.0,0.0,0.0,570.0,89.0,0.0
769.0,0.0,19.0,65.0,1.0,0.0,0.0,521.0,93.0,0.0
558.0,0.0,7.0,43.0,2.0,0.0,0.0,365.0,63.0,0.0
524.0,0.0,6.0,35.0,1.0,0.0,0.0,348.0,54.0,0.0
564.0,0.0,11.0,43.0,1.0,0.0,0.0,381.0,56.0,0.0
526.0,0.0,6.0,34.0,1.0,0.0,0.0,335.0,73.0,0.0
631.0,1.0,11.0,43.0,1.0,0.0,0.0,431.0,61.0,0.0
524.0,0.0,6.0,34.0,1.0,0.0,0.0,337.0,69.0,0.0
759.0,0.0,19.0,65.0,1.0,0.0,0.0,509.0,98.0,0.0
826.0,1.0,19.0,61.0,1.0,0.0,0.0,578.0,83.0,0.0
833.0,1.0,19.0,63.0,1.0,0.0,0.0,572.0,93.0,0.0
574.0,0.0,11.0,45.0,1.0,0.0,0.0,381.0,62.0,0.0
497.0,0.0,6.0,31.0,1.0,0.0,0.0,314.0,69.0,0.0
525.0,0.0,6.0,35.0,1.0,0.0,0.0,359.0,47.0,0.0
630.0,0.0,11.0,51.0,1.0,0.0,0.0,402.0,93.0,0.0
579.0,0.0,11.0,45.0,1.0,0.0,0.0,396.0,54.0,0.0
769.0,0.0,19.0,64.0,1.0,0.0,0.0,524.0,90.0,0.0
756.0,0.0,19.0,66.0,1.0,0.0,0.0,503.0,96.0,0.0
543.0,0.0,9.0,39.0,2.0,0.0,0.0,359.0,60.0,0.0
748.0,0.0,19.0,66.0,1.0,0.0,0.0,497.0,95.0,0.0
579.0,0.0,7.0,41.0,1.0,0.0,0.0,368.0,86.0,0.0
640.0,1.0,11.0,45.0,1.0,0.0,0.0,433.0,63.0,0.0
824.0,0.0,19.0,70.0,1.0,0.0,0.0,561.0,99.0,0.0
656.0,1.0,9.0,51.0,5.0,0.0,0.0,433.0,70.0,0.0
521.0,0.0,6.0,34.0,1.0,0.0,0.0,347.0,54.0,0.0
566.0,0.0,11.0,44.0,1.0,0.0,0.0,383.0,53.0,0.0
842.0,1.0,19.0,63.0,1.0,0.0,0.0,583.0,90.0,0.0
667.0,1.0,9.0,44.0,2.0,0.0,0.0,442.0,84.0,0.0
756.0,0.0,19.0,67.0,1.0,0.0,0.0,507.0,90.0,0.0
517.0,0.0,6.0,35.0,1.0,0.0,0.0,346.0,50.0,0.0
602.0,0.0,7.0,47.0,1.0,0.0,0.0,395.0,76.0,0.0
791.0,0.0,19.0,68.0,1.0,0.0,0.0,528.0,101.0,0.0
836.0,1.0,19.0,63.0,1.0,0.0,0.0,574.0,96.0,0.0
907.0,1.0,19.0,69.0,1.0,0.0,0.0,600.0,133.0,0.0
537.0,0.0,9.0,39.0,2.0,0.0,0.0,368.0,47.0,0.0
757.0,0.0,19.0,62.0,1.0,0.0,0.0,516.0,87.0,0.0
680.0,1.0,11.0,53.0,2.0,0.0,0.0,446.0,79.0,0.0
775.0,0.0,19.0,62.0,1.0,0.0,0.0,529.0,89.0,0.0
805.0,1.0,19.0,63.0,1.0,0.0,0.0,551.0,90.0,0.0
507.0,0.0,6.0,33.0,1.0,0.0,0.0,341.0,48.0,0.0
574.0,1.0,7.0,36.0,1.0,0.0,0.0,390.0,52.0,0.0
556.0,0.0,11.0,43.0,1.0,0.0,0.0,377.0,53.0,0.0
642.0,1.0,11.0,47.0,1.0,0.0,0.0,441.0,57.0,0.0
741.0,0.0,19.0,63.0,1.0,0.0,0.0,489.0,100.0,0.0
569.0,0.0,11.0,44.0,1.0,0.0,0.0,381.0,61.0,0.0
754.0,0.0,19.0,61.0,1.0,0.0,0.0,513.0,89.0,0.0
779.0,0.0,19.0,63.0,1.0,0.0,0.0,535.0,90.0,0.0
642.0,1.0,11.0,44.0,1.0,0.0,0.0,437.0,62.0,0.0
503.0,0.0,6.0,33.0,1.0,0.0,0.0,336.0,52.0,0.0
1143.0,1.0,7.0,144.0,1.0,0.0,0.0,454.0,447.0,0.0
672.0,1.0,7.0,47.0,1.0,0.0,0.0,449.0,79.0,0.0
576.0,0.0,11.0,45.0,1.0,0.0,0.0,385.0,63.0,0.0
835.0,1.0,19.0,64.0,1.0,0.0,0.0,579.0,89.0,0.0
577.0,0.0,11.0,45.0,1.0,0.0,0.0,397.0,52.0,0.0
565.0,0.0,11.0,44.0,1.0,0.0,0.0,380.0,57.0,0.0
653.0,1.0,11.0,45.0,1.0,0.0,0.0,457.0,54.0,0.0
838.0,1.0,19.0,63.0,1.0,0.0,0.0,579.0,92.0,0.0
626.0,0.0,9.0,60.0,3.0,0.0,0.0,383.0,95.0,0.0
745.0,0.0,19.0,68.0,1.0,0.0,0.0,490.0,100.0,0.0
794.0,0.0,19.0,67.0,1.0,0.0,0.0,528.0,110.0,0.0
493.0,0.0,6.0,31.0,1.0,0.0,0.0,311.0,68.0,0.0
587.0,1.0,7.0,35.0,1.0,0.0,0.0,405.0,50.0,0.0
760.0,0.0,19.0,65.0,1.0,0.0,0.0,495.0,113.0,0.0
614.0,1.0,9.0,40.0,2.0,0.0,0.0,421.0,55.0,0.0
908.0,1.0,19.0,75.0,2.0,0.0,0.0,607.0,116.0,0.0
640.0,1.0,11.0,44.0,1.0,0.0,0.0,439.0,58.0,0.0
502.0,0.0,6.0,34.0,1.0,0.0,0.0,335.0,49.0,0.0
733.0,0.0,19.0,62.0,1.0,0.0,0.0,494.0,91.0,0.0
583.0,0.0,9.0,51.0,2.0,0.0,0.0,369.0,77.0,0.0
810.0,1.0,19.0,63.0,1.0,0.0,0.0,560.0,86.0,0.0
816.0,1.0,19.0,64.0,1.0,0.0,0.0,554.0,96.0,0.0
823.0,1.0,19.0,62.0,1.0,0.0,0.0,564.0,89.0,0.0
517.0,0.0,6.0,34.0,1.0,0.0,0.0,350.0,47.0,0.0
570.0,0.0,11.0,45.0,1.0,0.0,0.0,379.0,60.0,0.0
641.0,1.0,11.0,46.0,1.0,0.0,0.0,442.0,57.0,0.0
1081.0,0.0,7.0,144.0,1.0,0.0,0.0,411.0,440.0,0.0
810.0,1.0,19.0,61.0,1.0,0.0,0.0,561.0,85.0,0.0
589.0,0.0,11.0,45.0,1.0,0.0,0.0,398.0,59.0,0.0
751.0,0.0,19.0,62.0,1.0,0.0,0.0,512.0,87.0,0.0
583.0,0.0,7.0,43.0,1.0,0.0,0.0,376.0,79.0,0.0
705.0,1.0,11.0,50.0,1.0,0.0,0.0,467.0,88.0,0.0
835.0,1.0,19.0,63.0,1.0,0.0,0.0,572.0,93.0,0.0
751.0,0.0,19.0,64.0,1.0,0.0,0.0,511.0,87.0,0.0
485.0,0.0,6.0,31.0,1.0,0.0,0.0,317.0,54.0,0.0
834.0,1.0,19.0,62.0,1.0,0.0,0.0,577.0,90.0,0.0
839.0,1.0,19.0,64.0,1.0,0.0,0.0,572.0,99.0,0.0
836.0,0.0,19.0,75.0,1.0,0.0,0.0,564.0,108.0,0.0
692.0,1.0,7.0,49.0,1.0,0.0,0.0,449.0,98.0,0.0
525.0,0.0,6.0,34.0,1.0,0.0,0.0,334.0,72.0,0.0
533.0,0.0,6.0,35.0,1.0,0.0,0.0,342.0,72.0,0.0
894.0,1.0,19.0,70.0,1.0,0.0,0.0,617.0,100.0,0.0
827.0,1.0,19.0,61.0,1.0,0.0,0.0,571.0,91.0,0.0
639.0,1.0,11.0,43.0,1.0,0.0,0.0,438.0,62.0,0.0
755.0,0.0,19.0,63.0,1.0,0.0,0.0,515.0,87.0,0.0
622.0,1.0,7.0,43.0,2.0,0.0,0.0,411.0,69.0,0.0
639.0,1.0,11.0,44.0,1.0,0.0,0.0,443.0,56.0,0.0
645.0,0.0,11.0,62.0,2.0,0.0,0.0,408.0,86.0,0.0
486.0,0.0,6.0,31.0,1.0,0.0,0.0,320.0,51.0,0.0
516.0,0.0,6.0,34.0,1.0,0.0,0.0,344.0,52.0,0.0
573.0,0.0,7.0,50.0,2.0,0.0,0.0,356.0,81.0,0.0
598.0,0.0,9.0,43.0,2.0,0.0,0.0,390.0,79.0,0.0
818.0,1.0,19.0,61.0,1.0,0.0,0.0,569.0,83.0,0.0
884.0,1.0,19.0,72.0,1.0,0.0,0.0,579.0,131.0,0.0
520.0,0.0,6.0,35.0,1.0,0.0,0.0,350.0,48.0,0.0
689.0,1.0,7.0,49.0,1.0,0.0,0.0,443.0,101.0,0.0
595.0,0.0,11.0,47.0,2.0,0.0,0.0,403.0,56.0,0.0
518.0,0.0,6.0,35.0,1.0,0.0,0.0,350.0,47.0,0.0
614.0,0.0,11.0,48.0,1.0,0.0,0.0,390.0,90.0,0.0
584.0,0.0,7.0,35.0,1.0,0.0,0.0,398.0,55.0,0.0
642.0,1.0,11.0,46.0,1.0,0.0,0.0,441.0,59.0,0.0
804.0,1.0,19.0,63.0,1.0,0.0,0.0,549.0,92.0,0.0
591.0,0.0,9.0,51.0,3.0,0.0,0.0,378.0,76.0,0.0
847.0,1.0,19.0,62.0,1.0,0.0,0.0,585.0,95.0,0.0
751.0,0.0,19.0,61.0,1.0,0.0,0.0,510.0,92.0,0.0
526.0,0.0,6.0,34.0,1.0,0.0,0.0,354.0,52.0,0.0
737.0,0.0,19.0,63.0,1.0,0.0,0.0,493.0,94.0,0.0
760.0,0.0,19.0,62.0,1.0,0.0,0.0,514.0,93.0,0.0
628.0,1.0,9.0,40.0,2.0,0.0,0.0,431.0,58.0,0.0
612.0,1.0,9.0,39.0,2.0,0.0,0.0,422.0,53.0,0.0
573.0,0.0,11.0,45.0,1.0,0.0,0.0,386.0,56.0,0.0
915.0,1.0,19.0,77.0,1.0,0.0,0.0,602.0,134.0,0.0
643.0,1.0,11.0,46.0,1.0,0.0,0.0,436.0,62.0,0.0
823.0,1.0,19.0,65.0,1.0,0.0,0.0,568.0,89.0,0.0
607.0,1.0,9.0,40.0,2.0,0.0,0.0,418.0,53.0,0.0
583.0,1.0,7.0,36.0,1.0,0.0,0.0,391.0,60.0,0.0
600.0,0.0,11.0,51.0,2.0,0.0,0.0,395.0,68.0,0.0
808.0,1.0,19.0,62.0,1.0,0.0,0.0,553.0,93.0,0.0
660.0,1.0,11.0,47.0,1.0,0.0,0.0,448.0,65.0,0.0
835.0,0.0,19.0,70.0,1.0,0.0,0.0,551.0,119.0,0.0
473.0,0.0,6.0,30.0,1.0,0.0,0.0,311.0,49.0,0.0
631.0,0.0,11.0,57.0,4.0,0.0,0.0,410.0,70.0,0.0
757.0,0.0,19.0,64.0,1.0,0.0,0.0,512.0,92.0,0.0
653.0,1.0,7.0,45.0,1.0,0.0,0.0,422.0,90.0,0.0
853.0,1.0,19.0,66.0,1.0,0.0,0.0,584.0,94.0,0.0
495.0,0.0,6.0,33.0,2.0,0.0,0.0,334.0,45.0,0.0
841.0,1.0,19.0,66.0,1.0,0.0,0.0,574.0,97.0,0.0
773.0,0.0,19.0,63.0,1.0,0.0,0.0,529.0,88.0,0.0
828.0,1.0,19.0,69.0,1.0,0.0,0.0,555.0,104.0,0.0
756.0,0.0,19.0,64.0,1.0,0.0,0.0,517.0,87.0,0.0
738.0,0.0,19.0,62.0,1.0,0.0,0.0,493.0,96.0,0.0
633.0,1.0,11.0,44.0,1.0,0.0,0.0,432.0,61.0,0.0
761.0,0.0,19.0,65.0,1.0,0.0,0.0,517.0,89.0,0.0
522.0,0.0,7.0,36.0,1.0,0.0,0.0,348.0,54.0,0.0
742.0,0.0,19.0,61.0,1.0,0.0,0.0,505.0,88.0,0.0
621.0,1.0,7.0,45.0,4.0,0.0,0.0,412.0,64.0,0.0
759.0,0.0,19.0,62.0,1.0,0.0,0.0,515.0,89.0,0.0
429.0,1.0,5.0,32.0,1.0,0.0,0.0,290.0,30.0,0.0
820.0,1.0,19.0,61.0,1.0,0.0,0.0,560.0,95.0,0.0
568.0,0.0,11.0,44.0,1.0,0.0,0.0,382.0,59.0,0.0
593.0,1.0,7.0,36.0,2.0,0.0,0.0,399.0,59.0,0.0
570.0,0.0,11.0,45.0,1.0,0.0,0.0,383.0,56.0,0.0
783.0,0.0,19.0,63.0,1.0,0.0,0.0,533.0,95.0,0.0
494.0,0.0,6.0,31.0,1.0,0.0,0.0,330.0,47.0,0.0
797.0,0.0,19.0,68.0,1.0,0.0,0.0,528.0,109.0,0.0
680.0,1.0,11.0,53.0,3.0,0.0,0.0,454.0,70.0,0.0
821.0,1.0,19.0,64.0,1.0,0.0,0.0,565.0,89.0,0.0
509.0,0.0,6.0,34.0,1.0,0.0,0.0,339.0,52.0,0.0
825.0,1.0,19.0,62.0,1.0,0.0,0.0,566.0,96.0,0.0
885.0,1.0,19.0,69.0,1.0,0.0,0.0,591.0,122.0,0.0
624.0,1.0,7.0,40.0,1.0,0.0,0.0,423.0,62.0,0.0
597.0,0.0,7.0,43.0,1.0,0.0,0.0,408.0,60.0,0.0
837.0,1.0,19.0,62.0,1.0,0.0,0.0,578.0,93.0,0.0
757.0,0.0,19.0,61.0,1.0,0.0,0.0,517.0,88.0,0.0
748.0,0.0,19.0,61.0,1.0,0.0,0.0,515.0,83.0,0.0
569.0,0.0,11.0,45.0,1.0,0.0,0.0,382.0,56.0,0.0
576.0,0.0,11.0,46.0,1.0,0.0,0.0,390.0,56.0,0.0
638.0,1.0,11.0,45.0,1.0,0.0,0.0,429.0,68.0,0.0
781.0,0.0,19.0,71.0,1.0,0.0,0.0,526.0,95.0,0.0
834.0,1.0,19.0,64.0,1.0,0.0,0.0,572.0,95.0,0.0
787.0,0.0,19.0,66.0,1.0,0.0,0.0,514.0,119.0,0.0
852.0,1.0,19.0,63.0,1.0,0.0,0.0,591.0,91.0,0.0
759.0,0.0,19.0,63.0,1.0,0.0,0.0,509.0,97.0,0.0
912.0,1.0,19.0,69.0,3.0,0.0,0.0,624.0,103.0,0.0
517.0,0.0,7.0,35.0,1.0,0.0,0.0,340.0,58.0,0.0
742.0,0.0,19.0,64.0,1.0,0.0,0.0,501.0,89.0,0.0
502.0,0.0,6.0,32.0,1.0,0.0,0.0,339.0,47.0,0.0
643.0,1.0,7.0,40.0,1.0,0.0,0.0,424.0,82.0,0.0
581.0,1.0,7.0,36.0,1.0,0.0,0.0,393.0,56.0,0.0
751.0,0.0,19.0,60.0,1.0,0.0,0.0,508.0,92.0,0.0
755.0,0.0,19.0,63.0,1.0,0.0,0.0,514.0,87.0,0.0
594.0,0.0,7.0,40.0,1.0,0.0,0.0,385.0,84.0,0.0
649.0,0.0,11.0,51.0,3.0,0.0,0.0,438.0,62.0,0.0
811.0,0.0,19.0,74.0,4.0,0.0,0.0,525.0,115.0,0.0
645.0,0.0,11.0,49.0,3.0,0.0,0.0,435.0,63.0,0.0
821.0,1.0,19.0,65.0,1.0,0.0,0.0,561.0,93.0,0.0
848.0,1.0,19.0,65.0,1.0,0.0,0.0,562.0,120.0,0.0
502.0,0.0,6.0,32.0,1.0,0.0,0.0,335.0,51.0,0.0
679.0,1.0,7.0,43.0,1.0,0.0,0.0,448.0,90.0,0.0
771.0,0.0,19.0,66.0,1.0,0.0,0.0,516.0,97.0,0.0
808.0,1.0,19.0,63.0,1.0,0.0,0.0,554.0,91.0,0.0
709.0,1.0,11.0,62.0,2.0,0.0,0.0,459.0,88.0,0.0
537.0,0.0,9.0,39.0,2.0,0.0,0.0,361.0,54.0,0.0
830.0,1.0,19.0,64.0,1.0,0.0,0.0,575.0,87.0,0.0
768.0,0.0,19.0,65.0,1.0,0.0,0.0,520.0,92.0,0.0
639.0,1.0,7.0,44.0,3.0,0.0,0.0,432.0,61.0,0.0
870.0,1.0,19.0,71.0,3.0,0.0,0.0,578.0,112.0,0.0
832.0,1.0,19.0,63.0,1.0,0.0,0.0,570.0,95.0,0.0
747.0,0.0,19.0,63.0,1.0,0.0,0.0,506.0,89.0,0.0
493.0,0.0,6.0,32.0,1.0,0.0,0.0,325.0,53.0,0.0
514.0,0.0,7.0,35.0,1.0,0.0,0.0,350.0,46.0,0.0
838.0,1.0,19.0,63.0,1.0,0.0,0.0,582.0,91.0,0.0
583.0,1.0,7.0,36.0,1.0,0.0,0.0,394.0,57.0,0.0
755.0,0.0,19.0,65.0,1.0,0.0,0.0,516.0,86.0,0.0
870.0,1.0,19.0,77.0,2.0,0.0,0.0,570.0,119.0,0.0
831.0,1.0,19.0,66.0,1.0,0.0,0.0,562.0,98.0,0.0
651.0,0.0,11.0,64.0,2.0,0.0,0.0,406.0,95.0,0.0
837.0,1.0,19.0,65.0,1.0,0.0,0.0,577.0,90.0,0.0
496.0,0.0,6.0,34.0,1.0,0.0,0.0,329.0,50.0,0.0
504.0,0.0,6.0,34.0,1.0,0.0,0.0,332.0,54.0,0.0
829.0,1.0,19.0,65.0,1.0,0.0,0.0,567.0,96.0,0.0
500.0,0.0,6.0,32.0,1.0,0.0,0.0,316.0,70.0,0.0
511.0,0.0,6.0,32.0,1.0,0.0,0.0,348.0,48.0,0.0
639.0,1.0,7.0,44.0,3.0,0.0,0.0,428.0,65.0,0.0
800.0,1.0,19.0,61.0,1.0,0.0,0.0,553.0,87.0,0.0
840.0,1.0,19.0,64.0,1.0,0.0,0.0,569.0,101.0,0.0
