code_len,num_lines,num_semicolons,num_parens,num_quotes,is_sql,is_cmdi,is_pathtraver,is_xss,is_crypto,special_chars
3820.0,95.0,35.0,70.0,41.0,1.0,0.0,0.0,1.0,0.0,106.0
3605.0,91.0,30.0,72.0,32.0,1.0,0.0,0.0,1.0,0.0,88.0
6000.0,144.0,56.0,158.0,44.0,0.0,0.0,0.0,1.0,1.0,135.0
5665.0,132.0,50.0,128.0,51.0,0.0,0.0,0.0,1.0,1.0,143.0
5528.0,126.0,44.0,122.0,51.0,0.0,0.0,1.0,1.0,1.0,112.0
4126.0,100.0,37.0,74.0,45.0,1.0,0.0,0.0,1.0,0.0,116.0
5677.0,135.0,53.0,158.0,42.0,0.0,0.0,0.0,1.0,0.0,129.0
3460.0,90.0,34.0,68.0,28.0,0.0,0.0,0.0,1.0,0.0,90.0
3237.0,82.0,33.0,60.0,32.0,0.0,0.0,0.0,1.0,0.0,106.0
5097.0,114.0,42.0,108.0,40.0,0.0,0.0,0.0,1.0,0.0,110.0
3302.0,87.0,30.0,62.0,32.0,0.0,0.0,1.0,1.0,0.0,87.0
3267.0,87.0,33.0,70.0,22.0,0.0,1.0,0.0,1.0,0.0,87.0
5949.0,149.0,58.0,140.0,40.0,0.0,0.0,0.0,1.0,1.0,143.0
5114.0,124.0,44.0,114.0,39.0,0.0,0.0,0.0,1.0,1.0,115.0
3154.0,89.0,34.0,48.0,32.0,0.0,1.0,0.0,0.0,0.0,90.0
3698.0,92.0,33.0,74.0,29.0,0.0,1.0,1.0,1.0,0.0,94.0
2322.0,64.0,21.0,32.0,14.0,0.0,0.0,0.0,1.0,0.0,71.0
4154.0,93.0,27.0,74.0,32.0,1.0,0.0,0.0,1.0,0.0,77.0
2399.0,62.0,20.0,40.0,22.0,0.0,0.0,0.0,1.0,0.0,68.0
3326.0,92.0,31.0,48.0,44.0,0.0,0.0,1.0,1.0,0.0,72.0
3513.0,87.0,32.0,76.0,28.0,0.0,0.0,0.0,1.0,0.0,79.0
5073.0,122.0,43.0,116.0,36.0,0.0,0.0,0.0,1.0,1.0,114.0
4026.0,98.0,30.0,76.0,47.0,0.0,0.0,1.0,1.0,0.0,92.0
7106.0,159.0,55.0,158.0,63.0,0.0,0.0,1.0,1.0,1.0,185.0
3686.0,93.0,31.0,64.0,35.0,0.0,0.0,0.0,1.0,0.0,95.0
4551.0,105.0,38.0,98.0,36.0,0.0,0.0,1.0,1.0,1.0,88.0
4654.0,110.0,40.0,110.0,39.0,0.0,0.0,0.0,1.0,1.0,111.0
3301.0,86.0,27.0,56.0,29.0,0.0,0.0,0.0,1.0,0.0,96.0
3211.0,81.0,26.0,44.0,20.0,1.0,0.0,0.0,1.0,0.0,74.0
3431.0,100.0,40.0,58.0,46.0,0.0,1.0,0.0,0.0,0.0,84.0
3369.0,79.0,30.0,66.0,28.0,0.0,0.0,0.0,1.0,0.0,100.0
4861.0,116.0,43.0,108.0,34.0,0.0,0.0,0.0,1.0,1.0,118.0
4436.0,114.0,46.0,82.0,49.0,1.0,0.0,0.0,1.0,0.0,96.0
5153.0,121.0,43.0,104.0,37.0,0.0,0.0,1.0,1.0,0.0,138.0
2916.0,75.0,27.0,48.0,21.0,1.0,0.0,0.0,1.0,0.0,82.0
3490.0,90.0,31.0,56.0,37.0,0.0,0.0,0.0,1.0,0.0,118.0
3400.0,97.0,36.0,52.0,44.0,0.0,0.0,1.0,1.0,0.0,88.0
2923.0,78.0,29.0,60.0,31.0,0.0,1.0,1.0,1.0,0.0,81.0
3139.0,78.0,32.0,62.0,28.0,0.0,1.0,1.0,1.0,0.0,90.0
4954.0,131.0,47.0,86.0,60.0,0.0,0.0,1.0,1.0,0.0,120.0
3134.0,84.0,25.0,50.0,23.0,0.0,0.0,1.0,1.0,0.0,78.0
5294.0,125.0,42.0,114.0,47.0,0.0,0.0,1.0,1.0,1.0,125.0
8369.0,176.0,66.0,226.0,63.0,0.0,0.0,1.0,1.0,1.0,157.0
4874.0,111.0,46.0,116.0,48.0,0.0,0.0,0.0,1.0,1.0,130.0
3937.0,100.0,34.0,86.0,35.0,0.0,0.0,0.0,1.0,0.0,93.0
5298.0,128.0,49.0,128.0,45.0,0.0,0.0,0.0,1.0,1.0,133.0
4719.0,110.0,41.0,96.0,37.0,0.0,0.0,1.0,1.0,0.0,131.0
3526.0,105.0,41.0,66.0,51.0,0.0,1.0,0.0,0.0,0.0,87.0
2987.0,87.0,32.0,44.0,32.0,0.0,1.0,0.0,0.0,0.0,88.0
5235.0,120.0,41.0,114.0,32.0,0.0,0.0,1.0,1.0,1.0,106.0
7502.0,164.0,62.0,226.0,55.0,0.0,0.0,1.0,1.0,1.0,161.0
5380.0,130.0,51.0,124.0,34.0,0.0,0.0,0.0,1.0,1.0,125.0
2554.0,70.0,24.0,34.0,20.0,0.0,0.0,0.0,1.0,0.0,76.0
5308.0,126.0,50.0,124.0,44.0,0.0,0.0,1.0,1.0,1.0,111.0
2124.0,57.0,20.0,26.0,14.0,0.0,0.0,0.0,1.0,0.0,65.0
3215.0,83.0,27.0,54.0,31.0,0.0,0.0,0.0,1.0,0.0,93.0
3365.0,86.0,32.0,66.0,26.0,0.0,0.0,0.0,1.0,0.0,80.0
4059.0,103.0,30.0,78.0,38.0,0.0,0.0,1.0,1.0,0.0,96.0
3176.0,83.0,28.0,54.0,35.0,1.0,0.0,0.0,1.0,0.0,84.0
2206.0,58.0,19.0,36.0,17.0,0.0,0.0,0.0,1.0,0.0,71.0
4137.0,93.0,32.0,82.0,30.0,0.0,0.0,1.0,1.0,0.0,97.0
3628.0,89.0,35.0,80.0,34.0,0.0,0.0,0.0,1.0,0.0,79.0
5574.0,130.0,60.0,132.0,60.0,0.0,1.0,0.0,1.0,0.0,140.0
3233.0,89.0,30.0,40.0,40.0,0.0,0.0,0.0,1.0,0.0,77.0
3330.0,88.0,29.0,54.0,31.0,0.0,0.0,0.0,1.0,0.0,98.0
2969.0,76.0,27.0,46.0,26.0,0.0,0.0,0.0,1.0,0.0,74.0
4851.0,113.0,43.0,106.0,48.0,0.0,0.0,1.0,1.0,1.0,108.0
5384.0,122.0,55.0,154.0,54.0,0.0,0.0,0.0,1.0,0.0,139.0
2043.0,56.0,20.0,30.0,14.0,0.0,0.0,0.0,1.0,0.0,71.0
4991.0,121.0,43.0,116.0,34.0,0.0,0.0,0.0,1.0,1.0,122.0
6138.0,140.0,56.0,160.0,42.0,0.0,0.0,0.0,1.0,0.0,163.0
3565.0,96.0,35.0,74.0,29.0,0.0,0.0,1.0,1.0,0.0,92.0
5650.0,131.0,43.0,122.0,32.0,0.0,0.0,1.0,1.0,1.0,138.0
6363.0,139.0,55.0,152.0,58.0,0.0,0.0,0.0,1.0,0.0,140.0
2536.0,64.0,22.0,38.0,20.0,1.0,0.0,0.0,1.0,0.0,71.0
3629.0,101.0,41.0,66.0,39.0,0.0,1.0,0.0,1.0,0.0,106.0
3405.0,96.0,33.0,54.0,41.0,0.0,0.0,1.0,1.0,0.0,76.0
4172.0,102.0,36.0,86.0,34.0,0.0,0.0,1.0,1.0,1.0,88.0
2276.0,62.0,24.0,36.0,26.0,0.0,0.0,0.0,1.0,0.0,75.0
8617.0,181.0,74.0,246.0,70.0,0.0,0.0,1.0,1.0,1.0,163.0
2795.0,76.0,29.0,46.0,18.0,0.0,0.0,0.0,1.0,0.0,81.0
4659.0,119.0,37.0,74.0,63.0,0.0,0.0,1.0,1.0,0.0,97.0
4279.0,112.0,43.0,88.0,54.0,0.0,0.0,1.0,1.0,0.0,86.0
5863.0,138.0,51.0,142.0,53.0,0.0,0.0,0.0,1.0,1.0,145.0
5899.0,139.0,55.0,148.0,46.0,0.0,0.0,0.0,1.0,1.0,133.0
5381.0,128.0,48.0,134.0,42.0,0.0,0.0,1.0,1.0,1.0,102.0
3904.0,98.0,36.0,88.0,33.0,0.0,0.0,1.0,1.0,0.0,84.0
4775.0,113.0,42.0,106.0,32.0,0.0,0.0,0.0,1.0,1.0,107.0
8509.0,186.0,66.0,238.0,59.0,0.0,0.0,1.0,1.0,1.0,182.0
5679.0,140.0,54.0,140.0,38.0,0.0,0.0,0.0,1.0,1.0,135.0
5364.0,129.0,47.0,126.0,36.0,0.0,0.0,0.0,1.0,1.0,129.0
4273.0,108.0,38.0,76.0,39.0,1.0,0.0,0.0,1.0,0.0,108.0
6230.0,154.0,59.0,132.0,69.0,0.0,0.0,0.0,1.0,1.0,146.0
4574.0,110.0,42.0,104.0,36.0,0.0,0.0,0.0,1.0,1.0,114.0
3084.0,87.0,35.0,62.0,20.0,0.0,0.0,0.0,1.0,0.0,95.0
3237.0,89.0,27.0,56.0,23.0,0.0,0.0,1.0,1.0,0.0,80.0
3339.0,95.0,37.0,50.0,34.0,0.0,0.0,0.0,1.0,0.0,90.0
6326.0,140.0,54.0,168.0,48.0,0.0,0.0,1.0,1.0,1.0,143.0
5175.0,122.0,45.0,94.0,50.0,0.0,0.0,0.0,1.0,0.0,102.0
3174.0,89.0,32.0,42.0,41.0,0.0,0.0,0.0,1.0,0.0,88.0
5115.0,118.0,43.0,112.0,38.0,0.0,0.0,1.0,1.0,1.0,107.0
4230.0,103.0,36.0,82.0,45.0,1.0,0.0,0.0,1.0,0.0,112.0
4714.0,118.0,43.0,118.0,37.0,0.0,0.0,0.0,1.0,0.0,123.0
4463.0,114.0,42.0,104.0,32.0,0.0,0.0,0.0,1.0,0.0,114.0
4859.0,110.0,42.0,108.0,41.0,0.0,0.0,1.0,1.0,0.0,119.0
5161.0,120.0,41.0,106.0,39.0,0.0,0.0,0.0,1.0,0.0,111.0
4317.0,116.0,51.0,96.0,50.0,0.0,1.0,1.0,1.0,0.0,108.0
5474.0,136.0,50.0,124.0,47.0,0.0,0.0,0.0,1.0,0.0,147.0
3514.0,91.0,42.0,72.0,59.0,0.0,1.0,1.0,1.0,0.0,108.0
2375.0,65.0,23.0,38.0,20.0,0.0,0.0,0.0,1.0,0.0,72.0
2527.0,70.0,22.0,42.0,21.0,0.0,0.0,0.0,1.0,0.0,81.0
3313.0,88.0,29.0,52.0,31.0,0.0,0.0,0.0,1.0,0.0,98.0
3288.0,88.0,30.0,64.0,26.0,0.0,1.0,1.0,1.0,0.0,84.0
4612.0,115.0,40.0,88.0,52.0,0.0,0.0,1.0,1.0,0.0,132.0
4070.0,95.0,38.0,90.0,30.0,0.0,1.0,1.0,1.0,0.0,106.0
2250.0,61.0,21.0,32.0,20.0,0.0,0.0,0.0,1.0,0.0,67.0
4923.0,119.0,45.0,120.0,38.0,0.0,0.0,0.0,1.0,1.0,122.0
2560.0,69.0,25.0,32.0,22.0,0.0,0.0,0.0,1.0,0.0,89.0
4926.0,118.0,44.0,108.0,36.0,0.0,0.0,0.0,1.0,1.0,117.0
3579.0,92.0,33.0,66.0,29.0,1.0,0.0,0.0,1.0,0.0,96.0
8834.0,181.0,69.0,238.0,58.0,0.0,0.0,1.0,1.0,1.0,171.0
3588.0,95.0,43.0,66.0,52.0,0.0,1.0,1.0,1.0,0.0,106.0
3033.0,78.0,26.0,58.0,27.0,0.0,0.0,1.0,1.0,0.0,74.0
3237.0,85.0,28.0,52.0,25.0,1.0,0.0,0.0,1.0,0.0,90.0
3247.0,89.0,30.0,64.0,31.0,0.0,1.0,1.0,1.0,0.0,87.0
3993.0,102.0,35.0,80.0,28.0,1.0,0.0,0.0,1.0,0.0,105.0
3011.0,86.0,32.0,38.0,41.0,0.0,0.0,0.0,1.0,0.0,82.0
4665.0,108.0,39.0,108.0,39.0,0.0,0.0,1.0,1.0,1.0,95.0
5501.0,135.0,54.0,114.0,59.0,0.0,0.0,1.0,1.0,1.0,108.0
3936.0,98.0,39.0,84.0,32.0,1.0,0.0,0.0,1.0,0.0,93.0
2508.0,65.0,23.0,38.0,20.0,1.0,0.0,0.0,1.0,0.0,70.0
2346.0,62.0,26.0,30.0,24.0,0.0,0.0,0.0,1.0,0.0,93.0
2344.0,65.0,21.0,36.0,23.0,0.0,0.0,0.0,1.0,0.0,68.0
2778.0,72.0,25.0,40.0,20.0,1.0,0.0,0.0,1.0,0.0,70.0
3782.0,99.0,40.0,86.0,36.0,0.0,0.0,0.0,1.0,0.0,99.0
3142.0,89.0,30.0,44.0,46.0,0.0,0.0,0.0,1.0,0.0,78.0
4040.0,98.0,27.0,78.0,45.0,0.0,0.0,1.0,1.0,0.0,90.0
2411.0,66.0,23.0,38.0,16.0,0.0,0.0,0.0,1.0,0.0,69.0
3827.0,100.0,35.0,70.0,27.0,0.0,0.0,1.0,1.0,0.0,89.0
3432.0,91.0,33.0,56.0,22.0,1.0,0.0,0.0,1.0,0.0,94.0
4767.0,115.0,43.0,108.0,34.0,0.0,0.0,0.0,1.0,1.0,116.0
2811.0,70.0,25.0,38.0,20.0,1.0,0.0,0.0,1.0,0.0,70.0
6252.0,148.0,59.0,158.0,54.0,0.0,0.0,1.0,1.0,1.0,116.0
2601.0,72.0,22.0,46.0,17.0,0.0,0.0,0.0,1.0,0.0,85.0
4907.0,119.0,44.0,114.0,34.0,0.0,0.0,0.0,1.0,1.0,116.0
4523.0,107.0,33.0,90.0,62.0,0.0,0.0,1.0,1.0,0.0,122.0
5157.0,118.0,40.0,108.0,34.0,0.0,0.0,1.0,1.0,1.0,96.0
2983.0,75.0,24.0,48.0,34.0,1.0,0.0,0.0,1.0,0.0,80.0
4890.0,115.0,40.0,106.0,34.0,0.0,0.0,1.0,1.0,1.0,90.0
5225.0,126.0,45.0,120.0,49.0,0.0,0.0,1.0,1.0,1.0,103.0
3547.0,97.0,31.0,62.0,26.0,0.0,0.0,1.0,1.0,0.0,99.0
4380.0,105.0,44.0,108.0,44.0,0.0,0.0,0.0,1.0,0.0,129.0
4451.0,106.0,47.0,104.0,42.0,0.0,1.0,0.0,0.0,0.0,128.0
2207.0,61.0,21.0,32.0,14.0,0.0,0.0,0.0,1.0,0.0,67.0
5516.0,123.0,43.0,110.0,44.0,0.0,0.0,0.0,1.0,0.0,123.0
7256.0,158.0,57.0,208.0,42.0,0.0,0.0,1.0,1.0,1.0,146.0
2730.0,71.0,21.0,42.0,22.0,0.0,0.0,0.0,1.0,0.0,71.0
2648.0,75.0,27.0,48.0,29.0,0.0,0.0,0.0,1.0,0.0,80.0
3346.0,82.0,29.0,58.0,39.0,1.0,0.0,0.0,1.0,0.0,96.0
3960.0,94.0,39.0,82.0,30.0,0.0,0.0,0.0,1.0,0.0,118.0
3855.0,90.0,29.0,72.0,37.0,0.0,0.0,1.0,1.0,0.0,96.0
2668.0,75.0,28.0,46.0,20.0,0.0,0.0,0.0,1.0,0.0,80.0
3983.0,100.0,36.0,68.0,37.0,1.0,0.0,0.0,1.0,0.0,105.0
4978.0,116.0,37.0,94.0,34.0,0.0,0.0,1.0,1.0,1.0,113.0
4519.0,113.0,43.0,118.0,34.0,0.0,0.0,0.0,1.0,0.0,121.0
5825.0,138.0,49.0,116.0,50.0,0.0,0.0,1.0,1.0,1.0,132.0
6261.0,132.0,49.0,140.0,53.0,0.0,0.0,0.0,1.0,0.0,141.0
8404.0,181.0,72.0,238.0,58.0,0.0,0.0,1.0,1.0,1.0,150.0
5289.0,126.0,51.0,134.0,44.0,0.0,0.0,0.0,1.0,0.0,145.0
4208.0,106.0,37.0,76.0,41.0,1.0,0.0,0.0,1.0,0.0,113.0
2350.0,57.0,22.0,36.0,26.0,0.0,0.0,0.0,1.0,0.0,78.0
2481.0,69.0,24.0,40.0,16.0,0.0,0.0,0.0,1.0,0.0,76.0
4960.0,110.0,44.0,110.0,52.0,0.0,0.0,1.0,1.0,1.0,109.0
4940.0,120.0,45.0,116.0,41.0,0.0,0.0,0.0,1.0,1.0,119.0
3538.0,93.0,28.0,62.0,23.0,0.0,0.0,1.0,1.0,0.0,88.0
3014.0,76.0,29.0,60.0,24.0,0.0,0.0,0.0,1.0,0.0,76.0
7650.0,166.0,60.0,212.0,49.0,0.0,0.0,1.0,1.0,1.0,148.0
2692.0,74.0,24.0,42.0,21.0,0.0,0.0,1.0,1.0,0.0,74.0
4078.0,98.0,35.0,84.0,32.0,0.0,0.0,1.0,1.0,1.0,87.0
4022.0,96.0,35.0,86.0,46.0,0.0,0.0,1.0,1.0,0.0,101.0
2433.0,69.0,23.0,30.0,16.0,0.0,0.0,0.0,1.0,0.0,77.0
8207.0,178.0,66.0,232.0,61.0,0.0,0.0,1.0,1.0,1.0,181.0
2637.0,70.0,20.0,38.0,20.0,0.0,0.0,0.0,1.0,0.0,70.0
3652.0,89.0,31.0,78.0,26.0,1.0,0.0,0.0,1.0,0.0,86.0
5867.0,137.0,46.0,126.0,51.0,0.0,0.0,1.0,1.0,1.0,119.0
4775.0,102.0,45.0,112.0,46.0,1.0,0.0,0.0,1.0,0.0,117.0
2363.0,63.0,24.0,40.0,22.0,0.0,0.0,0.0,1.0,0.0,73.0
4057.0,105.0,39.0,94.0,30.0,0.0,0.0,0.0,1.0,0.0,107.0
2625.0,64.0,24.0,40.0,34.0,0.0,0.0,0.0,1.0,0.0,86.0
4542.0,104.0,39.0,102.0,32.0,0.0,0.0,0.0,1.0,1.0,105.0
5225.0,127.0,44.0,116.0,39.0,0.0,0.0,0.0,1.0,1.0,119.0
4732.0,119.0,45.0,112.0,34.0,0.0,0.0,0.0,1.0,0.0,123.0
4847.0,116.0,40.0,110.0,38.0,0.0,0.0,1.0,1.0,1.0,90.0
6141.0,127.0,49.0,136.0,50.0,0.0,0.0,0.0,1.0,0.0,140.0
5370.0,130.0,46.0,122.0,39.0,0.0,0.0,0.0,1.0,1.0,127.0
3076.0,71.0,27.0,48.0,41.0,1.0,0.0,0.0,1.0,0.0,93.0
2959.0,86.0,33.0,58.0,28.0,0.0,1.0,0.0,0.0,0.0,83.0
2695.0,72.0,23.0,38.0,20.0,0.0,0.0,0.0,1.0,0.0,73.0
4652.0,114.0,42.0,116.0,30.0,0.0,0.0,0.0,1.0,0.0,108.0
4329.0,109.0,44.0,106.0,36.0,0.0,0.0,0.0,1.0,0.0,117.0
5889.0,139.0,55.0,148.0,46.0,0.0,0.0,0.0,1.0,1.0,133.0
4326.0,106.0,43.0,112.0,32.0,0.0,0.0,0.0,1.0,0.0,118.0
4175.0,103.0,38.0,100.0,32.0,0.0,0.0,0.0,1.0,0.0,107.0
2563.0,71.0,24.0,42.0,19.0,0.0,0.0,0.0,1.0,0.0,81.0
3034.0,81.0,31.0,40.0,38.0,0.0,0.0,0.0,1.0,0.0,68.0
4110.0,98.0,38.0,96.0,45.0,0.0,0.0,1.0,1.0,0.0,97.0
3150.0,81.0,29.0,50.0,35.0,0.0,0.0,0.0,1.0,0.0,97.0
4336.0,114.0,43.0,68.0,55.0,1.0,0.0,0.0,1.0,0.0,105.0
3792.0,107.0,44.0,70.0,37.0,0.0,1.0,1.0,1.0,0.0,92.0
2763.0,73.0,27.0,48.0,20.0,0.0,0.0,0.0,1.0,0.0,80.0
5556.0,127.0,50.0,136.0,48.0,0.0,0.0,1.0,1.0,1.0,102.0
4752.0,122.0,37.0,80.0,71.0,0.0,0.0,1.0,1.0,0.0,102.0
3226.0,87.0,30.0,54.0,22.0,0.0,0.0,0.0,1.0,0.0,92.0
4091.0,97.0,42.0,106.0,38.0,0.0,0.0,0.0,1.0,0.0,92.0
7690.0,161.0,61.0,212.0,50.0,0.0,0.0,1.0,1.0,1.0,135.0
2443.0,67.0,21.0,36.0,12.0,0.0,0.0,0.0,1.0,0.0,69.0
3550.0,82.0,32.0,68.0,30.0,0.0,0.0,0.0,1.0,0.0,101.0
2903.0,73.0,25.0,38.0,22.0,1.0,0.0,0.0,1.0,0.0,72.0
5904.0,136.0,51.0,144.0,46.0,0.0,0.0,1.0,1.0,1.0,105.0
5269.0,124.0,46.0,132.0,38.0,0.0,0.0,0.0,1.0,1.0,133.0
2861.0,70.0,20.0,40.0,22.0,0.0,0.0,1.0,1.0,0.0,79.0
3106.0,82.0,31.0,64.0,18.0,0.0,1.0,1.0,1.0,0.0,76.0
4860.0,119.0,46.0,112.0,36.0,0.0,0.0,0.0,1.0,1.0,120.0
3486.0,83.0,29.0,56.0,32.0,0.0,0.0,1.0,1.0,0.0,95.0
5118.0,124.0,47.0,116.0,44.0,0.0,0.0,1.0,1.0,1.0,107.0
3168.0,83.0,27.0,50.0,31.0,0.0,0.0,0.0,1.0,0.0,93.0
3199.0,86.0,31.0,60.0,26.0,0.0,1.0,1.0,1.0,0.0,85.0
4921.0,124.0,47.0,114.0,32.0,0.0,0.0,0.0,1.0,0.0,132.0
2414.0,65.0,19.0,36.0,18.0,0.0,0.0,0.0,1.0,0.0,65.0
5770.0,139.0,54.0,112.0,55.0,0.0,0.0,0.0,1.0,0.0,123.0
5815.0,135.0,45.0,128.0,36.0,0.0,0.0,1.0,1.0,1.0,120.0
4228.0,99.0,29.0,76.0,33.0,1.0,0.0,0.0,1.0,0.0,87.0
2382.0,65.0,25.0,38.0,14.0,0.0,0.0,0.0,1.0,0.0,76.0
2863.0,84.0,31.0,38.0,43.0,0.0,0.0,0.0,1.0,0.0,77.0
2343.0,65.0,21.0,30.0,14.0,0.0,0.0,0.0,1.0,0.0,67.0
4522.0,100.0,38.0,96.0,40.0,1.0,0.0,0.0,1.0,0.0,111.0
4650.0,112.0,41.0,112.0,37.0,0.0,0.0,1.0,1.0,0.0,91.0
3380.0,97.0,42.0,62.0,40.0,0.0,1.0,1.0,1.0,0.0,97.0
4606.0,108.0,40.0,100.0,38.0,0.0,0.0,1.0,1.0,1.0,91.0
3174.0,83.0,33.0,66.0,34.0,0.0,1.0,0.0,1.0,0.0,96.0
2712.0,73.0,27.0,48.0,22.0,0.0,1.0,0.0,1.0,0.0,75.0
3283.0,82.0,28.0,68.0,34.0,1.0,0.0,0.0,1.0,0.0,87.0
5720.0,137.0,49.0,128.0,49.0,0.0,0.0,0.0,1.0,1.0,141.0
2930.0,74.0,24.0,46.0,31.0,0.0,0.0,0.0,1.0,0.0,91.0
3052.0,78.0,26.0,52.0,24.0,0.0,0.0,0.0,1.0,0.0,76.0
5572.0,138.0,52.0,118.0,62.0,0.0,0.0,0.0,1.0,1.0,127.0
4598.0,110.0,45.0,116.0,44.0,0.0,0.0,0.0,1.0,0.0,129.0
5205.0,112.0,43.0,100.0,46.0,0.0,0.0,1.0,1.0,0.0,139.0
5612.0,129.0,47.0,136.0,55.0,0.0,0.0,1.0,1.0,1.0,121.0
4718.0,128.0,46.0,80.0,45.0,0.0,0.0,1.0,1.0,0.0,102.0
2550.0,66.0,24.0,36.0,22.0,1.0,0.0,0.0,1.0,0.0,72.0
4685.0,107.0,40.0,102.0,48.0,0.0,0.0,1.0,1.0,0.0,121.0
2726.0,76.0,27.0,46.0,14.0,0.0,0.0,0.0,1.0,0.0,83.0
4849.0,119.0,43.0,126.0,35.0,0.0,0.0,0.0,1.0,0.0,123.0
3396.0,87.0,29.0,62.0,40.0,1.0,0.0,0.0,1.0,0.0,88.0
5945.0,138.0,53.0,146.0,48.0,0.0,0.0,1.0,1.0,1.0,102.0
4626.0,112.0,35.0,88.0,45.0,1.0,0.0,0.0,1.0,0.0,106.0
3504.0,94.0,31.0,58.0,23.0,0.0,0.0,1.0,1.0,0.0,98.0
4799.0,106.0,38.0,100.0,44.0,1.0,0.0,0.0,1.0,0.0,113.0
2175.0,60.0,19.0,28.0,12.0,0.0,0.0,0.0,1.0,0.0,61.0
8320.0,182.0,71.0,250.0,56.0,0.0,0.0,1.0,1.0,1.0,167.0
5281.0,131.0,47.0,114.0,36.0,0.0,0.0,0.0,1.0,1.0,126.0
5381.0,131.0,50.0,106.0,61.0,0.0,0.0,1.0,1.0,1.0,98.0
3439.0,92.0,36.0,72.0,24.0,0.0,1.0,1.0,1.0,0.0,90.0
4811.0,114.0,41.0,106.0,32.0,0.0,0.0,0.0,1.0,1.0,110.0
1975.0,53.0,19.0,24.0,14.0,0.0,0.0,0.0,1.0,0.0,64.0
7625.0,165.0,60.0,204.0,48.0,0.0,0.0,1.0,1.0,1.0,137.0
7274.0,159.0,65.0,184.0,64.0,0.0,0.0,1.0,1.0,1.0,141.0
4053.0,108.0,39.0,70.0,45.0,0.0,1.0,0.0,1.0,0.0,112.0
4466.0,114.0,42.0,100.0,30.0,0.0,0.0,0.0,1.0,0.0,116.0
5573.0,142.0,55.0,126.0,50.0,0.0,0.0,0.0,1.0,0.0,138.0
3020.0,84.0,31.0,58.0,24.0,0.0,1.0,0.0,0.0,0.0,75.0
7321.0,161.0,58.0,214.0,48.0,0.0,0.0,1.0,1.0,1.0,155.0
4108.0,108.0,42.0,70.0,44.0,1.0,0.0,0.0,1.0,0.0,97.0
3725.0,102.0,33.0,62.0,23.0,0.0,0.0,1.0,1.0,0.0,101.0
2306.0,62.0,22.0,34.0,25.0,0.0,0.0,0.0,1.0,0.0,74.0
3991.0,98.0,32.0,70.0,39.0,0.0,0.0,0.0,1.0,0.0,100.0
2627.0,74.0,26.0,48.0,20.0,0.0,1.0,0.0,1.0,0.0,71.0
4954.0,119.0,41.0,98.0,36.0,1.0,0.0,0.0,1.0,0.0,108.0
5453.0,129.0,50.0,122.0,48.0,0.0,0.0,0.0,1.0,1.0,132.0
3295.0,85.0,30.0,50.0,22.0,1.0,0.0,0.0,1.0,0.0,81.0
4157.0,95.0,32.0,84.0,35.0,0.0,0.0,0.0,1.0,0.0,116.0
4851.0,114.0,41.0,116.0,38.0,0.0,0.0,1.0,1.0,1.0,93.0
3647.0,97.0,34.0,70.0,30.0,0.0,0.0,1.0,1.0,0.0,98.0
3689.0,93.0,31.0,60.0,35.0,1.0,0.0,0.0,1.0,0.0,97.0
2596.0,69.0,20.0,40.0,18.0,0.0,0.0,0.0,1.0,0.0,70.0
5044.0,116.0,43.0,110.0,50.0,0.0,0.0,1.0,1.0,1.0,107.0
4060.0,99.0,40.0,106.0,34.0,0.0,0.0,0.0,1.0,0.0,107.0
3204.0,79.0,32.0,54.0,32.0,1.0,0.0,0.0,1.0,0.0,93.0
3296.0,88.0,36.0,70.0,40.0,0.0,1.0,0.0,0.0,0.0,101.0
9879.0,204.0,77.0,260.0,77.0,0.0,0.0,1.0,1.0,1.0,202.0
5105.0,126.0,52.0,138.0,44.0,0.0,0.0,0.0,1.0,0.0,123.0
8281.0,172.0,70.0,242.0,58.0,0.0,0.0,1.0,1.0,1.0,141.0
4836.0,118.0,44.0,114.0,38.0,0.0,0.0,0.0,1.0,1.0,120.0
2813.0,77.0,25.0,46.0,21.0,0.0,0.0,1.0,1.0,0.0,80.0
3539.0,85.0,29.0,70.0,40.0,1.0,0.0,0.0,1.0,0.0,98.0
4439.0,107.0,32.0,84.0,43.0,1.0,0.0,0.0,1.0,0.0,99.0
4661.0,109.0,39.0,108.0,36.0,0.0,0.0,1.0,1.0,1.0,95.0
5299.0,123.0,41.0,102.0,32.0,0.0,0.0,0.0,1.0,0.0,110.0
4943.0,117.0,40.0,110.0,36.0,0.0,0.0,1.0,1.0,1.0,88.0
3804.0,97.0,33.0,48.0,53.0,1.0,0.0,0.0,1.0,0.0,89.0
5684.0,128.0,54.0,146.0,46.0,0.0,0.0,0.0,1.0,0.0,152.0
4931.0,116.0,37.0,98.0,59.0,0.0,0.0,1.0,1.0,0.0,125.0
8940.0,184.0,71.0,242.0,62.0,0.0,0.0,1.0,1.0,1.0,178.0
4917.0,118.0,35.0,94.0,60.0,0.0,0.0,1.0,1.0,0.0,117.0
5267.0,121.0,36.0,96.0,45.0,1.0,0.0,0.0,1.0,0.0,110.0
6225.0,145.0,54.0,142.0,63.0,0.0,0.0,0.0,1.0,1.0,163.0
3446.0,95.0,36.0,44.0,36.0,1.0,0.0,0.0,1.0,0.0,82.0
5906.0,141.0,50.0,136.0,51.0,0.0,0.0,0.0,1.0,1.0,144.0
